[0.2595486111111111, 0.25785123966942153, 0.2595550121257142, 0.25791689340480767, 0.2595550121257142, 0.25785123966942153, 0.2595550121257142, 0.25791689340480767, 0.2595550121257142, 0.25785123966942153, 0.2595550121257142, 0.25791689340480767, 0.2595550121257142, 0.2311111111111111, 0.25983888853752823, 0.25870547315593456, 0.2596478480187464, 0.25277777777777777]
[0.5189985099143022, 0.5152363783949678, 0.5190126869760148, 0.5153818603466842, 0.5190126965761992, 0.5152362857053648, 0.5190127015522932, 0.5153817573801696, 0.5190126487859996, 0.5152363135245994, 0.5190122700357445, 0.5153818652041391, 0.5190127162949243, 0.4566724358926368, 0.5196424217810172, 0.5171290489564091, 0.5192185271380687, 0.5040235073050365]
[0.7783386256384326, 0.7721090042890231, 0.7783618115660994, 0.7723506766379427, 0.7783619623146096, 0.7721074341229097, 0.7783620591819711, 0.772348932125377, 0.7783611504813706, 0.7721079053913014, 0.7783597762825258, 0.7723504782426007, 0.7783621491304349, 0.6764251223460138, 0.7794054010337306, 0.7752412682113544, 0.77870162537098, 0.7536042916016106]
[1.0375545063322782, 1.0284180047365625, 1.0375870806455916, 1.028776673561878, 1.03758793299858, 1.0284089865434072, 1.0375885069885866, 1.0287666527426294, 1.0375832567448928, 1.0284116934131116, 1.0375819055111213, 1.0287751765856357, 1.0375888165623641, 0.8901892062486537, 1.039118210405142, 1.033007225892392, 1.0380795761896884, 1.001389426769265]
[1.2966260868280401, 1.2841042387013037, 1.2966663936932845, 1.2846088863272818, 1.296669446787662, 1.2840717913696893, 1.2966715417159542, 1.2845728269494066, 1.2966525701279747, 1.284081531599599, 1.296657290097531, 1.2846029825695469, 1.2966723542248202, 1.0978661791422473, 1.2987638791017488, 1.290382906008233, 1.2973229226856493, 1.2472485435498146]
[1.5555254717957567, 1.5390973210434145, 1.5555681696760906, 1.5397902628958995, 1.5555765725759838, 1.539007970676267, 1.5555823935075286, 1.5396909516861634, 1.5555299478246258, 1.539034796070678, 1.5555567184277899, 1.5397732689572259, 1.5555842035866712, 1.2994393558301538, 1.5583151541434017, 1.5473115911974848, 1.5563856144378059, 1.4910500277071312]
[1.8142147402920756, 1.7933125430545744, 1.814248687558719, 1.794255942976901, 1.8142681498171396, 1.7931058830008175, 1.814281705733635, 1.7940262031858865, 1.8141599357468472, 1.7931679387280886, 1.8142410549270505, 1.7942156192212468, 1.8142853102671657, 1.4949718423390184, 1.8177315917020735, 1.8037203690160117, 1.8152003596171222, 1.7326597207149155]
[2.0726437816209273, 2.0466479602646803, 2.0726494653774843, 2.047931618716824, 2.0726893632719143, 2.0462253913057706, 2.0727172459322833, 2.0474617466252774, 2.072467268925532, 2.0463523061249216, 2.072659193994687, 2.047847791813171, 2.0727238546320326, 1.6846020639269768, 2.076956681156301, 2.0595167658993367, 2.07367407016991, 1.971939894726622]
[2.3307481767360705, 2.2989816870563526, 2.2537884036915257, 2.3007319908761383, 2.330769369437908, 2.29819352878224, 2.330821662562616, 2.2998553256558134, 2.3303534737694784, 2.298430299688002, 2.3307460638043778, 2.300573807933933, 2.3099052867823873, 1.8685369828450267, 2.335915023617428, 2.3145855511002855, 2.331683457633749, 2.2087484890452904]
[2.5884471447569686, 2.550169447274706, 2.483709792606399, 2.5222698025155346, 2.485625012635591, 2.5488006814260347, 2.394527126185257, 2.465796855634723, 2.3689302009113278, 2.5491876313032167, 2.5884207004315796, 2.475954812986889, 2.4672044948103684, 2.0470432973253296, 2.497201679025349, 2.541618596704208, 2.502233302879966, 2.4429385894372952]
