[0.25935, 0.22153846153846152, 0.25936103741414945, 0.25690938252505924, 0.25936103741414945, 0.25679012345679014, 0.25935, 0.25679012345679014, 0.25936103741414945, 0.25690938252505924, 0.25936103741414945, 0.25679012345679014, 0.25935, 0.25679012345679014, 0.25936103741414945, 0.25690938252505924, 0.25936103741414945, 0.25679012345679014, 0.25929264324159357, 0.25929264324159357, 0.25929264324159357, 0.09573684641191392]
[0.5185579886894311, 0.43564421016239213, 0.5185824443217737, 0.5131511674929923, 0.5185824527999013, 0.5128870945835189, 0.518557983537192, 0.5128871481462985, 0.5185824051524028, 0.5131510398786046, 0.5185824740655596, 0.5128872297015723, 0.5185579840095087, 0.5128872605021215, 0.5185824352987856, 0.5131510886848611, 0.5185824208821814, 0.5128871780124535, 0.5184307959535897, 0.5184298521584461, 0.5184308398451296, 0.19118528883350527]
[0.7776085963127193, 0.6414292797229637, 0.7776488031191969, 0.7686617769737423, 0.7776489470982972, 0.7682229675248871, 0.7776085088119, 0.7682238733122724, 0.7776481379481504, 0.7686596185370536, 0.7776493082395426, 0.7682252524361282, 0.7776085168351943, 0.7682257732830378, 0.7776486498941588, 0.7686605317849611, 0.7776477150927894, 0.7682244875129971, 0.7773972108431766, 0.7773928494145131, 0.7773979527389354, 0.28639071736440536]
[1.036483054483651, 0.8379923009720482, 1.0365405864956865, 1.023375894355718, 1.0365414156298072, 1.0227227011256192, 1.0364825504906683, 1.0227278943338498, 1.036536756410515, 1.0233635176092402, 1.036543495317411, 1.022735800564048, 1.0364825967534965, 1.0227387862011585, 1.0365397042848985, 1.0233688648281019, 1.0365334280119458, 1.022731553140192, 1.036169197812598, 1.0361590996555523, 1.0361734649470078, 0.3814024987817271]
[1.2951569690985085, 1.0244415896820447, 1.2952314614265341, 1.2772247720650736, 1.2952344532282836, 1.2762990049082406, 1.2951551498125016, 1.276317656014402, 1.2952176441786811, 1.277180317420516, 1.2952419573416833, 1.2763460459070517, 1.2951553171464636, 1.2763567649007306, 1.2952282792387007, 1.2771996807041504, 1.2952043317607422, 1.2763309919097336, 1.2947150080488612, 1.2947003705215816, 1.2947303946736672, 0.47627083980270646]
[1.553598113216854, 1.1999239428228614, 1.5536856164381947, 1.530134626514704, 1.5536938808896656, 1.5288474471310547, 1.5535930846416488, 1.5288987100590223, 1.5536474611762436, 1.5300124339492625, 1.5537146096126455, 1.5289767214358732, 1.553593548584758, 1.5290061678778628, 1.5536768308777607, 1.5300658726261522, 1.5536088355902558, 1.5289356330248738, 1.5529902599907774, 1.5529807474968003, 1.5530327385012797, 0.5710436381378556]
[1.8117642473412825, 1.363658298533877, 1.8118551210324632, 1.7820251310195692, 1.811874302032495, 1.7802418802884876, 1.8117525665416243, 1.7803602164111396, 1.8117666094274434, 1.7817430465759054, 1.8119224105493097, 1.7805402445097636, 1.8117536488260748, 1.7806081746725544, 1.8118347461795947, 1.7818666820902542, 1.811674436431284, 1.7804457986468596, 1.8109344240048653, 1.8109546072650267, 1.811032952067019, 0.6657633764394278]
[2.0696009779402043, 1.5149726534843009, 2.0696773309183247, 2.0328080181281623, 2.0697167005947286, 2.0303302548018998, 2.0695769755323306, 2.0305717370520084, 2.069495776917673, 2.0322323590088445, 2.0698154437841962, 2.0309389810413356, 2.0695792118399368, 2.0310774937814395, 2.069635553044493, 2.032484967096653, 2.069303287464569, 2.0307468003671723, 2.0684673915224976, 2.0685645594330575, 2.0686694820576044, 0.7604641113007958]
[2.327039669445157, 1.6533418491555678, 2.327072358923256, 2.282385803882005, 2.327146098565421, 2.2789309100554775, 2.3269946478980033, 2.279380381494822, 2.326732596522237, 2.281314268037537, 2.3273310449772397, 2.2800636684728564, 2.326998871702118, 2.28032125301746, 2.32699420906681, 2.281784730182644, 2.3263679442362553, 2.1048517812491205, 2.3254861657838535, 2.325739372996715, 2.325864369120343, 0.8551686063307794]
[2.5839954302349493, 1.7784231744784604, 2.5839406390309745, 2.530650647810164, 2.5840692970762333, 2.4811276242650924, 2.5839167381630275, 2.5266083745892107, 2.4598121730120575, 2.3908667301269952, 2.516944610588887, 2.4556186595411353, 2.5839241829401605, 2.5282379750577317, 2.583743490737495, 2.3673256289594558, 2.5827073704629138, 2.2629305782989104, 2.5818617248979487, 2.4630556384262796, 2.582520948211305, 0.9498856556143815]
[2.165046335686894, 1.8900863486661377, 2.4913169931931844, 2.386998172216394, 2.328549101389721, 2.5142981084118605, 2.3788958219186758, 2.2322102631542764, 2.5514124408946315, 2.489109798259312, 2.5282072930647446, 2.450535148771368, 2.221268528721111, 2.4894840455351264, 2.6411571844261874, 2.6131565340343554, 2.155097576041439, 2.5109903091176182, 2.357388706771148, 2.5641403875621163, 2.3550928359619685, 1.0446076421449257]
