[0.2595486111111111, 0.24526077097505672, 0.2595550121257142, 0.25791689340480767, 0.2595550121257142, 0.25785123966942153, 0.2595550121257142, 0.25791689340480767, 0.2595550121257142, 0.25785123966942153, 0.2595550121257142, 0.25791689340480767, 0.2595550121257142, 0.25785123966942153, 0.2595486111111111, 0.25870547315593456, 0.2596478480187464, 0.25870547315593456, 0.09625962596259625]
[0.5189985099143022, 0.48736761834427234, 0.5190126869760148, 0.5153818603466842, 0.5190126965761992, 0.5152362857053648, 0.5190127015522932, 0.5153817573801696, 0.5190126487859996, 0.5152363135245994, 0.5190127168088814, 0.5153818398164841, 0.5190127162949243, 0.5152364627840478, 0.5189984944938921, 0.5171290489564091, 0.5192183626012445, 0.5171290588218436, 0.19227470999686128]
[0.7783386256384326, 0.7258406530473732, 0.7783618115660994, 0.7723506766379427, 0.7783619623146096, 0.7721074341229097, 0.7783620591819711, 0.7723489322027159, 0.7783611504804879, 0.7721079053913014, 0.7783623183589017, 0.7723503351470422, 0.7783621491304349, 0.772110338808262, 0.7783382132763113, 0.7752412682113544, 0.7787006796282648, 0.7752414317991545, 0.28808227386774776]
[1.0375545063322782, 0.9601496709512641, 1.0375870806455916, 1.028776673561878, 1.0375879329985842, 1.028408986543407, 1.0375885069885866, 1.0287666535219748, 1.0375832567359815, 1.0284116934131116, 1.0375900000181666, 1.028774719992738, 1.0375888165623641, 1.0284255480902182, 1.037551935554754, 1.033007225892392, 1.0380765277019504, 1.033008161937763, 0.3837223375228633]
[1.2966260868280401, 1.189711810670992, 1.2966663936932845, 1.2846088863272818, 1.2966694467877282, 1.2840717913696855, 1.2966715417159542, 1.2845728309173718, 1.296652570082325, 1.284081531599599, 1.2966769310497523, 1.2846018676175206, 1.2966723542248202, 1.2841312020258768, 1.2966165224465167, 1.290382906008233, 1.2973154137975325, 1.2903862717192796, 0.47923513016342917]
[1.5555254717957567, 1.4138911497236335, 1.5555681696760906, 1.5397902628958995, 1.5555765725764732, 1.539007970676239, 1.5555823935075286, 1.5396909659857656, 1.55552994765877, 1.539034796070678, 1.555597286774798, 1.5397709462344593, 1.5555842035866712, 1.5391713129903202, 1.5554986372776116, 1.5473115911974848, 1.5563698251765343, 1.5473208631843065, 0.5746582867844218]
[1.8142147402920756, 1.632000714403451, 1.814248687558719, 1.794255942976901, 1.8142681498195825, 1.7931058830006772, 1.814281705733635, 1.7940262447561814, 1.8141599352600999, 1.7931679387280886, 1.8143162868701885, 1.7942112687506409, 1.8142853102671657, 1.79348331872971, 1.8141518856375647, 1.8037203690160117, 1.815170468705435, 1.8037418337559499, 0.6700240700134994]
[2.0726437816209273, 1.843307382675666, 2.0726494653774843, 2.047931618716824, 2.0726893632814036, 2.0462253913052226, 2.0727172459322833, 2.0474618508049494, 1.9380771933677334, 2.0463523061249216, 2.072788259965031, 2.047840246041785, 2.0727238546320326, 2.046996666257035, 2.07194631916652, 2.0595167658993367, 2.0736215846857586, 2.0595607083495544, 0.7653566565463711]
[2.3307481767360705, 2.047040120517935, 2.3306946970002644, 2.3007319908761383, 2.33076936946879, 2.1846890630491442, 2.256490667065002, 1.7512082656092436, 2.19622052355246, 2.298430299688002, 2.3309547460998403, 2.1877731546919827, 2.330833029513935, 2.2996314611075275, 2.283671972358453, 2.3145855511002855, 2.3315963930262686, 2.314667625054698, 0.8606695273612175]
[2.5884471447569686, 1.7345698990893181, 2.5882613566760955, 2.5193528626128963, 2.5882843176035397, 2.4359125822912175, 2.3226432206426137, 2.005228031690853, 2.3889551011413013, 2.5492119740507264, 2.42000618247275, 2.440017203765167, 2.588528885681212, 2.5512971890682783, 2.346013359078204, 2.2001865561117144, 2.5533557557467197, 2.568928523270683, 0.9559630015169844]
